id_venta,id_cliente,fecha,nombre_cliente,email,medio_pago
16182,320,2024-09-01 18:41:00,Helena Juarez,helena_juarez@yahoo.com,efectivo
16183,209,2024-09-01 19:00:00,Juan Cruz Thiago Nahuel Paez,juanpaez@yahoo.com,efectivo
16184,303,2024-09-01 21:07:00,León Sanchez Maidana,leon.maidana37@yahoo.com,transferencia
16185,61,2024-09-01 21:43:00,Milena Luca Gimenez,milena.gimenez@yahoo.com,tarjeta
16186,9,2024-09-01 22:16:00,Lorenzo Martinez Villalba,lorenzo.villalba@yahoo.com,transferencia
16187,507,2024-09-02 04:00:00,Joaquin Thiago Gabriel Gimenez Bustos,joaquin.bustos90@hotmail.com,efectivo
16188,360,2024-09-02 04:00:00,Olivia Matilda Ledesma,oledesma@hotmail.com,qr
16189,97,2024-09-02 07:00:00,Federico Luna,federicoluna@outlook.com,efectivo
16190,555,2024-09-02 09:03:00,Lorenzo Gomez,lgomez@hotmail.com,tarjeta
16191,562,2024-09-02 09:13:00,Lucas Ezequiel Tomas Acosta,lucasacosta@hotmail.com,tarjeta
16192,220,2024-09-02 09:28:00,Sr(a). Juan Gabriel Guzman,sr(a).guzman@gmail.com,tarjeta
16193,369,2024-09-02 09:30:00,Juan Ignacio Mansilla Alvarez,juanalvarez@outlook.com,tarjeta
16194,332,2024-09-02 10:15:00,Sr(a). Santino Benjamin Bustos,sr(a)._bustos@gmail.com,tarjeta
16195,362,2024-09-02 10:20:00,Valentino Cabrera,valentino.cabrera47@outlook.com,efectivo
16196,102,2024-09-02 10:20:00,Bautista Gomez,bgomez@yahoo.com,qr
16197,332,2024-09-02 10:39:00,Sr(a). Santino Benjamin Bustos,sr(a)._bustos@gmail.com,qr
16198,378,2024-09-02 11:00:00,Salvador Josefina Barrios Rodriguez,salvadorrodriguez@outlook.com,qr
16199,102,2024-09-02 11:12:00,Bautista Gomez,bgomez@yahoo.com,qr
16200,220,2024-09-02 11:29:00,Sr(a). Juan Gabriel Guzman,sr(a).guzman@gmail.com,efectivo
16201,215,2024-09-02 11:33:00,Benjamin Pedro Romero,benjamin.romero85@outlook.com,tarjeta
16202,145,2024-09-02 12:08:00,Joaquina Rodriguez Gimenez,jgimenez@outlook.com,qr
16203,41,2024-09-02 12:10:00,Joaquin Benjamin Rodriguez,jrodriguez@hotmail.com,transferencia
16204,510,2024-09-02 12:11:00,Benicio Martina Ruiz,benicio.ruiz52@hotmail.com,qr
16205,264,2024-09-02 12:13:00,Nahiara Jazmin Sanchez,nahiara.sanchez@outlook.com,transferencia
16206,274,2024-09-02 12:22:00,Morena Felipe Mendez,morena.mendez85@yahoo.com,efectivo
16207,539,2024-09-02 12:30:00,Luana Benicio Paz,luana_paz@yahoo.com,qr
16208,510,2024-09-02 12:36:00,Benicio Martina Ruiz,benicio.ruiz52@hotmail.com,qr
16209,38,2024-09-02 12:44:00,Candela Flores Fernandez,candelafernandez@hotmail.com,tarjeta
16210,434,2024-09-02 12:49:00,Uma  Mia Valentina Torres,umatorres@yahoo.com,efectivo
16211,380,2024-09-02 12:55:00,Genaro Gomez Ponce,genaro_ponce@gmail.com,efectivo
16212,382,2024-09-02 12:59:00,Juana Agostina Benitez Fernandez,jfernandez@outlook.com,tarjeta
16213,359,2024-09-02 13:23:00,Valentino Valentina Diaz Garcia,valentino_garcia@outlook.com,qr
16214,341,2024-09-02 13:26:00,Maria Belen Francesca Barrios Romero,maria.romero@outlook.com,efectivo
16215,359,2024-09-02 13:32:00,Valentino Valentina Diaz Garcia,valentino_garcia@outlook.com,transferencia
16216,385,2024-09-02 13:46:00,Bautista Agostina Perez,bperez@outlook.com,efectivo
16217,485,2024-09-02 13:47:00,Sofia Sanchez,ssanchez@gmail.com,qr
16218,341,2024-09-02 14:03:00,Maria Belen Francesca Barrios Romero,maria.romero@outlook.com,tarjeta
16219,230,2024-09-02 14:08:00,Bautista Benjamin Gonzalo Gonzalez Vargas,bautista_vargas@yahoo.com,qr
16220,533,2024-09-02 14:12:00,Dr(a). Juana Fernandez,dfernandez@hotmail.com,tarjeta
16221,552,2024-09-02 14:12:00,Candelaria Lopez Lopez,candelaria_lopez@hotmail.com,efectivo
16222,19,2024-09-02 14:18:00,Sr(a). Agustin Ojeda,sr(a)..ojeda51@hotmail.com,tarjeta
16223,393,2024-09-02 14:23:00,Candelaria Agostina Mendez,candelaria_mendez@outlook.com,tarjeta
16224,341,2024-09-02 14:44:00,Maria Belen Francesca Barrios Romero,maria.romero@outlook.com,tarjeta
16225,264,2024-09-02 14:47:00,Nahiara Jazmin Sanchez,nahiara.sanchez@outlook.com,qr
16226,474,2024-09-02 14:48:00,Dr(a). Miguel Angel Fernandez,dfernandez@outlook.com,tarjeta
16227,428,2024-09-02 14:50:00,Martina Tiziano Luna Romero,mromero@hotmail.com,efectivo
16228,428,2024-09-02 14:50:00,Martina Tiziano Luna Romero,mromero@hotmail.com,efectivo
16229,437,2024-09-02 15:35:00,Guillermina Juana Farias Gomez,guillermina_gomez@outlook.com,qr
16230,142,2024-09-02 16:23:00,Dr(a). Juana Sosa,dr(a).sosa@yahoo.com,tarjeta
16231,457,2024-09-02 17:05:00,Dr(a). Valentin Correa,dr(a)..correa@yahoo.com,transferencia
16232,437,2024-09-02 17:21:00,Guillermina Juana Farias Gomez,guillermina_gomez@outlook.com,transferencia
16233,389,2024-09-02 17:29:00,Isabella Vega Acosta,isabella_acosta@yahoo.com,efectivo
16234,328,2024-09-02 17:56:00,Dr(a). Juan Cruz Martinez,dr(a)._martinez@hotmail.com,tarjeta
16235,341,2024-09-02 18:01:00,Maria Belen Francesca Barrios Romero,maria.romero@outlook.com,qr
16236,145,2024-09-02 18:08:00,Joaquina Rodriguez Gimenez,jgimenez@outlook.com,tarjeta
16237,434,2024-09-02 18:09:00,Uma  Mia Valentina Torres,umatorres@yahoo.com,efectivo
16238,477,2024-09-02 18:10:00,Carmela Priscila Martinez Roldan,croldan@hotmail.com,tarjeta
16239,250,2024-09-02 18:14:00,Maximiliano Alvarez Ruiz,maximiliano.ruiz@yahoo.com,qr
16240,547,2024-09-02 18:19:00,Luisana Thiago Nahuel Fernandez,luisana.fernandez53@hotmail.com,efectivo
16241,145,2024-09-02 18:22:00,Joaquina Rodriguez Gimenez,jgimenez@outlook.com,qr
16242,380,2024-09-02 18:30:00,Genaro Gomez Ponce,genaro_ponce@gmail.com,tarjeta
16243,428,2024-09-02 18:32:00,Martina Tiziano Luna Romero,mromero@hotmail.com,transferencia
16244,547,2024-09-02 18:39:00,Luisana Thiago Nahuel Fernandez,luisana.fernandez53@hotmail.com,efectivo
16245,161,2024-09-02 18:39:00,Elena Vega Peralta,elena_peralta@yahoo.com,tarjeta
16246,359,2024-09-02 18:45:00,Valentino Valentina Diaz Garcia,valentino_garcia@outlook.com,qr
16247,41,2024-09-02 18:50:00,Joaquin Benjamin Rodriguez,jrodriguez@hotmail.com,tarjeta
16248,78,2024-09-02 18:54:00,Sofia Lautaro Cabrera Sanchez,sofia_sanchez@yahoo.com,tarjeta
16249,353,2024-09-02 18:54:00,Dr(a). Clara Farias,dr(a)._farias@outlook.com,transferencia
16250,214,2024-09-02 19:02:00,Renata Benjamin Martin,renata_martin@outlook.com,efectivo
16251,225,2024-09-02 19:03:00,Dylan Campos Sanchez,dylan_sanchez@gmail.com,tarjeta
16252,539,2024-09-02 19:12:00,Luana Benicio Paz,luana_paz@yahoo.com,efectivo
16253,428,2024-09-02 19:14:00,Martina Tiziano Luna Romero,mromero@hotmail.com,efectivo
16254,422,2024-09-02 19:15:00,Sr(a). Juan Ignacio Maidana,smaidana@outlook.com,qr
16255,369,2024-09-02 19:17:00,Juan Ignacio Mansilla Alvarez,juanalvarez@outlook.com,tarjeta
16256,501,2024-09-02 19:18:00,Benjamin Sanchez Dominguez,benjamin.dominguez@gmail.com,tarjeta
16257,78,2024-09-02 19:20:00,Sofia Lautaro Cabrera Sanchez,sofia_sanchez@yahoo.com,tarjeta
16258,223,2024-09-02 19:23:00,Sr(a). Mia Morena Gomez,sr(a)._gomez@outlook.com,tarjeta
16259,547,2024-09-02 19:25:00,Luisana Thiago Nahuel Fernandez,luisana.fernandez53@hotmail.com,efectivo
16260,168,2024-09-02 19:27:00,Catalina Delfina Martinez,catalinamartinez@outlook.com,transferencia
16261,457,2024-09-02 19:28:00,Dr(a). Valentin Correa,dr(a)..correa@yahoo.com,tarjeta
16262,530,2024-09-02 19:31:00,Juan Francisco Correa Dominguez,jdominguez@yahoo.com,tarjeta
16263,279,2024-09-02 19:38:00,Ana Paula Ignacio Ramos Moreno,ana_moreno@gmail.com,qr
16264,170,2024-09-02 19:48:00,Giuliana Lisandro Flores,giuliana_flores@yahoo.com,transferencia
16265,31,2024-09-02 19:56:00,Jazmin Thiago Gabriel Castro Romero,jazmin_romero@hotmail.com,tarjeta
16266,550,2024-09-02 20:25:00,Nahiara Carrizo Romero,nahiara.romero89@gmail.com,qr
16267,547,2024-09-02 20:26:00,Luisana Thiago Nahuel Fernandez,luisana.fernandez53@hotmail.com,efectivo
16268,230,2024-09-02 20:27:00,Bautista Benjamin Gonzalo Gonzalez Vargas,bautista_vargas@yahoo.com,transferencia
16269,83,2024-09-02 20:29:00,Luciana Ponce Garcia,lgarcia@outlook.com,efectivo
16270,366,2024-09-02 20:31:00,Lisandro Agustin Correa Martinez,lisandro.martinez@yahoo.com,efectivo
16271,31,2024-09-02 20:31:00,Jazmin Thiago Gabriel Castro Romero,jazmin_romero@hotmail.com,tarjeta
16272,413,2024-09-02 20:41:00,Justina Paez Diaz,jdiaz@yahoo.com,efectivo
16273,463,2024-09-02 20:42:00,Felipe Sanchez,felipe.sanchez18@outlook.com,qr
16274,264,2024-09-02 20:43:00,Nahiara Jazmin Sanchez,nahiara.sanchez@outlook.com,qr
16275,538,2024-09-02 20:52:00,Renata Ruiz Perez,renata.perez26@gmail.com,efectivo
16276,299,2024-09-02 20:56:00,Martina Lucio Fernandez,mfernandez@yahoo.com,qr
16277,227,2024-09-02 21:02:00,Sofia Fernandez,sofia_fernandez@yahoo.com,transferencia
16278,548,2024-09-02 21:33:00,Juan Cruz Cabrera,juancabrera@yahoo.com,efectivo
16279,134,2024-09-02 21:36:00,Agustín Chavez,agustinchavez@outlook.com,transferencia
16280,84,2024-09-03 08:06:00,Francisco Ian Benjamin Ramirez Flores,franciscoflores@outlook.com,qr
16281,552,2024-09-03 08:08:00,Candelaria Lopez Lopez,candelaria_lopez@hotmail.com,efectivo
16282,422,2024-09-03 08:35:00,Sr(a). Juan Ignacio Maidana,smaidana@outlook.com,qr
16283,362,2024-09-03 09:02:00,Valentino Cabrera,valentino.cabrera47@outlook.com,tarjeta
16284,410,2024-09-03 09:14:00,Benicio Juan Ignacio Paez Lopez,benicio_lopez@outlook.com,tarjeta
16285,483,2024-09-03 10:00:00,Dylan Ezequiel Juan Ignacio Lopez,dylan_lopez@gmail.com,tarjeta
16286,139,2024-09-03 10:02:00,Ian Ezequiel Castillo,iancastillo@yahoo.com,tarjeta
16287,307,2024-09-03 10:43:00,Santino Campos,santinocampos@outlook.com,efectivo
16288,38,2024-09-03 10:53:00,Candela Flores Fernandez,candelafernandez@hotmail.com,tarjeta
16289,71,2024-09-03 10:53:00,Ciro Martinez Moreno,ciromoreno@yahoo.com,efectivo
16290,26,2024-09-03 11:36:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,efectivo
16291,500,2024-09-03 11:44:00,Bianca Gael Luna,bianca.luna@gmail.com,tarjeta
16292,405,2024-09-03 12:11:00,Sr(a). Mateo Gomez,sr(a)..gomez@gmail.com,qr
16293,41,2024-09-03 12:24:00,Joaquin Benjamin Rodriguez,jrodriguez@hotmail.com,qr
16294,146,2024-09-03 12:45:00,Dr(a). Luna Fernandez,dr(a)..fernandez45@outlook.com,transferencia
16295,477,2024-09-03 13:03:00,Carmela Priscila Martinez Roldan,croldan@hotmail.com,tarjeta
16296,332,2024-09-03 13:14:00,Sr(a). Santino Benjamin Bustos,sr(a)._bustos@gmail.com,qr
16297,463,2024-09-03 13:41:00,Felipe Sanchez,felipe.sanchez18@outlook.com,tarjeta
16298,332,2024-09-03 13:49:00,Sr(a). Santino Benjamin Bustos,sr(a)._bustos@gmail.com,tarjeta
16299,385,2024-09-03 14:10:00,Bautista Agostina Perez,bperez@outlook.com,efectivo
16300,341,2024-09-03 14:46:00,Maria Belen Francesca Barrios Romero,maria.romero@outlook.com,qr
16301,9,2024-09-03 15:58:00,Lorenzo Martinez Villalba,lorenzo.villalba@yahoo.com,qr
16302,274,2024-09-03 16:42:00,Morena Felipe Mendez,morena.mendez85@yahoo.com,tarjeta
16303,380,2024-09-03 17:38:00,Genaro Gomez Ponce,genaro_ponce@gmail.com,efectivo
16304,420,2024-09-03 17:50:00,Sr(a). Ian Benjamin Escobar,sescobar@outlook.com,tarjeta
16305,508,2024-09-03 18:10:00,Benicio Maldonado,beniciomaldonado@hotmail.com,transferencia
16306,65,2024-09-03 18:34:00,Mateo Ledesma Duarte,mduarte@gmail.com,qr
16307,380,2024-09-03 18:42:00,Genaro Gomez Ponce,genaro_ponce@gmail.com,efectivo
16308,429,2024-09-03 18:54:00,Uma Santiago Gomez Rodriguez,umarodriguez@hotmail.com,efectivo
16309,125,2024-09-03 18:57:00,Benjamin Vicente Valdez,benjamin.valdez@hotmail.com,tarjeta
16310,316,2024-09-03 19:07:00,Lucía Sofia Rojas Diaz,ldiaz@hotmail.com,qr
16311,318,2024-09-03 19:14:00,Sr(a). Ignacio Romero,sr(a)..romero96@hotmail.com,efectivo
16312,477,2024-09-03 19:42:00,Carmela Priscila Martinez Roldan,croldan@hotmail.com,tarjeta
16313,369,2024-09-03 19:46:00,Juan Ignacio Mansilla Alvarez,juanalvarez@outlook.com,efectivo
16314,502,2024-09-03 19:48:00,Dr(a). Lautaro Suarez,dr(a).suarez@gmail.com,qr
16315,278,2024-09-03 19:50:00,Sr(a). Benjamin Ferreyra,sr(a)._ferreyra@hotmail.com,efectivo
16316,389,2024-09-03 19:56:00,Isabella Vega Acosta,isabella_acosta@yahoo.com,tarjeta
16317,297,2024-09-03 20:01:00,Lucas Guadalupe Ferreyra Muñoz,lmunoz@yahoo.com,tarjeta
16318,428,2024-09-03 20:07:00,Martina Tiziano Luna Romero,mromero@hotmail.com,efectivo
16319,423,2024-09-03 20:12:00,Florencia Ciro Blanco,fblanco@yahoo.com,tarjeta
16320,51,2024-09-03 20:45:00,Felipe Julian Dominguez Nuñez,felipe_nunez@yahoo.com,efectivo
16321,139,2024-09-04 08:03:00,Ian Ezequiel Castillo,iancastillo@yahoo.com,tarjeta
16322,412,2024-09-04 09:06:00,Juana Arias,jarias@hotmail.com,tarjeta
16323,185,2024-09-04 09:20:00,Sr(a). Maria Luz Mendoza,sr(a)..mendoza71@gmail.com,efectivo
16324,108,2024-09-04 09:24:00,Santino Matias Flores,santino_flores@hotmail.com,qr
16325,76,2024-09-04 10:08:00,Valentina Camila Cardozo Medina,vmedina@yahoo.com,tarjeta
16326,451,2024-09-04 10:09:00,Ciro Fernandez,cfernandez@yahoo.com,qr
16327,401,2024-09-04 10:39:00,Josefina Martinez,josefina.martinez10@yahoo.com,qr
16328,523,2024-09-04 11:10:00,Zoe Jazmin Morales Vazquez,zoe.vazquez35@yahoo.com,efectivo
16329,548,2024-09-04 11:35:00,Juan Cruz Cabrera,juancabrera@yahoo.com,tarjeta
16330,353,2024-09-04 11:55:00,Dr(a). Clara Farias,dr(a)._farias@outlook.com,transferencia
16331,102,2024-09-04 11:59:00,Bautista Gomez,bgomez@yahoo.com,qr
16332,444,2024-09-04 12:16:00,Catalina Flores,catalina.flores@outlook.com,efectivo
16333,391,2024-09-04 12:21:00,Lorenzo Gonzalez,lorenzo_gonzalez@yahoo.com,tarjeta
16334,102,2024-09-04 12:34:00,Bautista Gomez,bgomez@yahoo.com,transferencia
16335,110,2024-09-04 12:37:00,Giuliana Alma Lopez,giulianalopez@hotmail.com,transferencia
16336,465,2024-09-04 13:08:00,Emilia Herrera,emilia.herrera@hotmail.com,tarjeta
16337,269,2024-09-04 13:13:00,Sofia Belen Federico Maldonado Gonzalez,sgonzalez@yahoo.com,qr
16338,317,2024-09-04 13:29:00,Alma Valentina Garcia Moreno,almamoreno@yahoo.com,tarjeta
16339,508,2024-09-04 13:41:00,Benicio Maldonado,beniciomaldonado@hotmail.com,efectivo
16340,91,2024-09-04 13:45:00,Martina Jazmin Molina,martina_molina@hotmail.com,tarjeta
16341,215,2024-09-04 14:02:00,Benjamin Pedro Romero,benjamin.romero85@outlook.com,efectivo
16342,354,2024-09-04 14:41:00,Thiago Benjamin Bautista Benjamin Cardozo Herrera,thiagoherrera@yahoo.com,qr
16343,274,2024-09-04 15:13:00,Morena Felipe Mendez,morena.mendez85@yahoo.com,efectivo
16344,41,2024-09-04 15:25:00,Joaquin Benjamin Rodriguez,jrodriguez@hotmail.com,tarjeta
16345,179,2024-09-04 16:49:00,Santino Camilo Rodriguez,santino_rodriguez@gmail.com,tarjeta
16346,214,2024-09-04 17:50:00,Renata Benjamin Martin,renata_martin@outlook.com,efectivo
16347,177,2024-09-04 18:00:00,Benjamin Felipe Alvarez Nuñez,benjaminnunez@outlook.com,tarjeta
16348,125,2024-09-04 18:23:00,Benjamin Vicente Valdez,benjamin.valdez@hotmail.com,tarjeta
16349,279,2024-09-04 18:26:00,Ana Paula Ignacio Ramos Moreno,ana_moreno@gmail.com,qr
16350,162,2024-09-04 18:38:00,Juan Cruz Alvarez Sanchez,jsanchez@gmail.com,transferencia
16351,102,2024-09-04 18:41:00,Bautista Gomez,bgomez@yahoo.com,qr
16352,269,2024-09-04 18:45:00,Sofia Belen Federico Maldonado Gonzalez,sgonzalez@yahoo.com,tarjeta
16353,279,2024-09-04 19:00:00,Ana Paula Ignacio Ramos Moreno,ana_moreno@gmail.com,qr
16354,328,2024-09-04 19:09:00,Dr(a). Juan Cruz Martinez,dr(a)._martinez@hotmail.com,qr
16355,14,2024-09-04 19:12:00,Clara Juan Ignacio Muñoz,clara.munoz@hotmail.com,tarjeta
16356,102,2024-09-04 19:18:00,Bautista Gomez,bgomez@yahoo.com,qr
16357,82,2024-09-04 19:29:00,Uma  Dylan Herrera Suarez,uma.suarez@outlook.com,tarjeta
16358,564,2024-09-04 19:42:00,Sr(a). Francisco Fernandez,sr(a).fernandez@hotmail.com,efectivo
16359,91,2024-09-04 20:09:00,Martina Jazmin Molina,martina_molina@hotmail.com,efectivo
16360,341,2024-09-04 20:46:00,Maria Belen Francesca Barrios Romero,maria.romero@outlook.com,efectivo
16361,19,2024-09-04 20:48:00,Sr(a). Agustin Ojeda,sr(a)..ojeda51@hotmail.com,transferencia
16362,552,2024-09-04 20:58:00,Candelaria Lopez Lopez,candelaria_lopez@hotmail.com,tarjeta
16363,552,2024-09-04 21:33:00,Candelaria Lopez Lopez,candelaria_lopez@hotmail.com,efectivo
16364,175,2024-09-04 22:26:00,Victoria Benjamin Flores,victoriaflores@yahoo.com,efectivo
16365,389,2024-09-04 22:36:00,Isabella Vega Acosta,isabella_acosta@yahoo.com,tarjeta
16366,410,2024-09-04 22:57:00,Benicio Juan Ignacio Paez Lopez,benicio_lopez@outlook.com,efectivo
16367,26,2024-09-05 08:11:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,efectivo
16368,202,2024-09-05 09:34:00,Francisca Vega Ojeda,francisca.ojeda98@gmail.com,tarjeta
16369,274,2024-09-05 09:55:00,Morena Felipe Mendez,morena.mendez85@yahoo.com,efectivo
16370,531,2024-09-05 10:55:00,Sofia Constanza Gimenez Mendoza,smendoza@gmail.com,tarjeta
16371,415,2024-09-05 11:10:00,Ludmila Morena Perez Dominguez,ludmila.dominguez41@hotmail.com,qr
16372,548,2024-09-05 11:25:00,Juan Cruz Cabrera,juancabrera@yahoo.com,efectivo
16373,362,2024-09-05 11:30:00,Valentino Cabrera,valentino.cabrera47@outlook.com,efectivo
16374,207,2024-09-05 11:33:00,Tomàs Julia Romero,tomàsromero@hotmail.com,efectivo
16375,101,2024-09-05 12:34:00,Emanuel Alejo Ramirez,emanuel.ramirez@gmail.com,tarjeta
16376,10,2024-09-05 12:41:00,Juana Milagros Ferreyra,jferreyra@outlook.com,qr
16377,463,2024-09-05 13:19:00,Felipe Sanchez,felipe.sanchez18@outlook.com,tarjeta
16378,174,2024-09-05 13:27:00,Sr(a). Thiago Quiroga,sr(a).quiroga@yahoo.com,tarjeta
16379,325,2024-09-05 13:40:00,Constantino Figueroa,constantino.figueroa29@outlook.com,tarjeta
16380,316,2024-09-05 13:52:00,Lucía Sofia Rojas Diaz,ldiaz@hotmail.com,tarjeta
16381,303,2024-09-05 13:52:00,León Sanchez Maidana,leon.maidana37@yahoo.com,transferencia
16382,385,2024-09-05 14:03:00,Bautista Agostina Perez,bperez@outlook.com,tarjeta
16383,210,2024-09-05 15:34:00,Antonio Ambar Navarro Herrera,antonio.herrera@yahoo.com,qr
16384,302,2024-09-05 16:24:00,Sr(a). Juan Cruz Coronel,sr(a)..coronel57@hotmail.com,transferencia
16385,201,2024-09-05 16:26:00,Bautista Lautaro Benjamin Alvarez,balvarez@yahoo.com,efectivo
16386,260,2024-09-05 17:14:00,Sr(a). Santino Godoy,sr(a).godoy@gmail.com,tarjeta
16387,167,2024-09-05 17:19:00,Sr(a). Sofía Benitez,sbenitez@hotmail.com,efectivo
16388,401,2024-09-05 17:28:00,Josefina Martinez,josefina.martinez10@yahoo.com,transferencia
16389,358,2024-09-05 17:34:00,Nicolas Fernandez,nicolas.fernandez87@gmail.com,qr
16390,369,2024-09-05 17:38:00,Juan Ignacio Mansilla Alvarez,juanalvarez@outlook.com,efectivo
16391,415,2024-09-05 17:52:00,Ludmila Morena Perez Dominguez,ludmila.dominguez41@hotmail.com,qr
16392,380,2024-09-05 18:22:00,Genaro Gomez Ponce,genaro_ponce@gmail.com,qr
16393,228,2024-09-05 19:35:00,Pilar Carrizo,pilar.carrizo30@gmail.com,tarjeta
16394,547,2024-09-05 19:39:00,Luisana Thiago Nahuel Fernandez,luisana.fernandez53@hotmail.com,efectivo
16395,269,2024-09-05 20:00:00,Sofia Belen Federico Maldonado Gonzalez,sgonzalez@yahoo.com,qr
16396,533,2024-09-05 20:04:00,Dr(a). Juana Fernandez,dfernandez@hotmail.com,qr
16397,547,2024-09-05 20:12:00,Luisana Thiago Nahuel Fernandez,luisana.fernandez53@hotmail.com,tarjeta
16398,223,2024-09-05 20:19:00,Sr(a). Mia Morena Gomez,sr(a)._gomez@outlook.com,tarjeta
16399,463,2024-09-05 20:56:00,Felipe Sanchez,felipe.sanchez18@outlook.com,tarjeta
16400,179,2024-09-06 08:07:00,Santino Camilo Rodriguez,santino_rodriguez@gmail.com,tarjeta
16401,122,2024-09-06 09:30:00,Vicente Sara Cabrera Diaz,vicente.diaz@gmail.com,tarjeta
16402,215,2024-09-06 09:37:00,Benjamin Pedro Romero,benjamin.romero85@outlook.com,tarjeta
16403,443,2024-09-06 09:45:00,Dr(a). Bautista Soria,dr(a)..soria@hotmail.com,efectivo
16404,75,2024-09-06 10:01:00,Emma Muñoz Peralta,emma_peralta@hotmail.com,transferencia
16405,72,2024-09-06 10:04:00,Juan Bautista Joaquin Campos Lucero,juan.lucero@gmail.com,qr
16406,155,2024-09-06 10:04:00,Mia Valentina Ledesma,mia.ledesma61@yahoo.com,transferencia
16407,418,2024-09-06 10:09:00,Lucía Emma Gonzalez Romero,luciaromero@yahoo.com,qr
16408,41,2024-09-06 10:11:00,Joaquin Benjamin Rodriguez,jrodriguez@hotmail.com,qr
16409,403,2024-09-06 10:19:00,Elena Thiago Paez Torres,elena_torres@outlook.com,tarjeta
16410,94,2024-09-06 10:36:00,Pedro Emanuel Martinez,pmartinez@outlook.com,tarjeta
16411,320,2024-09-06 10:53:00,Helena Juarez,helena_juarez@yahoo.com,qr
16412,331,2024-09-06 10:55:00,Francisco Catalina Campos,fcampos@yahoo.com,qr
16413,282,2024-09-06 10:56:00,Abril Dominguez Godoy,abril.godoy@yahoo.com,efectivo
16414,320,2024-09-06 11:14:00,Helena Juarez,helena_juarez@yahoo.com,efectivo
16415,155,2024-09-06 11:27:00,Mia Valentina Ledesma,mia.ledesma61@yahoo.com,tarjeta
16416,403,2024-09-06 11:29:00,Elena Thiago Paez Torres,elena_torres@outlook.com,qr
16417,422,2024-09-06 11:41:00,Sr(a). Juan Ignacio Maidana,smaidana@outlook.com,transferencia
16418,9,2024-09-06 11:44:00,Lorenzo Martinez Villalba,lorenzo.villalba@yahoo.com,tarjeta
16419,36,2024-09-06 11:47:00,Josefina Camila Fernandez Molina,josefina_molina@yahoo.com,qr
16420,36,2024-09-06 11:50:00,Josefina Camila Fernandez Molina,josefina_molina@yahoo.com,tarjeta
16421,371,2024-09-06 11:52:00,Isabella Nicolas Gomez Gonzalez,igonzalez@outlook.com,tarjeta
16422,220,2024-09-06 11:54:00,Sr(a). Juan Gabriel Guzman,sr(a).guzman@gmail.com,tarjeta
16423,371,2024-09-06 12:02:00,Isabella Nicolas Gomez Gonzalez,igonzalez@outlook.com,tarjeta
16424,528,2024-09-06 12:06:00,Sr(a). Jazmin Benitez,sr(a)..benitez@outlook.com,qr
16425,220,2024-09-06 12:10:00,Sr(a). Juan Gabriel Guzman,sr(a).guzman@gmail.com,tarjeta
16426,224,2024-09-06 12:18:00,Mia Jazmin Simon Fernandez,miafernandez@hotmail.com,qr
16427,186,2024-09-06 12:20:00,Felipe Tiziano Valentin Ramirez Herrera,felipe.herrera15@gmail.com,efectivo
16428,186,2024-09-06 12:22:00,Felipe Tiziano Valentin Ramirez Herrera,felipe.herrera15@gmail.com,efectivo
16429,197,2024-09-06 12:24:00,Dylan Benjamin Valentino Molina Herrera,dherrera@outlook.com,tarjeta
16430,36,2024-09-06 12:25:00,Josefina Camila Fernandez Molina,josefina_molina@yahoo.com,qr
16431,418,2024-09-06 12:26:00,Lucía Emma Gonzalez Romero,luciaromero@yahoo.com,qr
16432,47,2024-09-06 12:43:00,Francesco Miranda,francesco.miranda@yahoo.com,efectivo
16433,539,2024-09-06 12:50:00,Luana Benicio Paz,luana_paz@yahoo.com,tarjeta
16434,44,2024-09-06 13:07:00,Jazmin Gonzalez Gomez,jazmin.gomez@gmail.com,tarjeta
16435,41,2024-09-06 13:15:00,Joaquin Benjamin Rodriguez,jrodriguez@hotmail.com,qr
16436,320,2024-09-06 13:15:00,Helena Juarez,helena_juarez@yahoo.com,efectivo
16437,434,2024-09-06 13:19:00,Uma  Mia Valentina Torres,umatorres@yahoo.com,efectivo
16438,194,2024-09-06 13:21:00,Ian Ezequiel Helena Gomez Bustos,ibustos@yahoo.com,tarjeta
16439,61,2024-09-06 13:24:00,Milena Luca Gimenez,milena.gimenez@yahoo.com,efectivo
16440,521,2024-09-06 13:30:00,Benicio Rodriguez,benicio.rodriguez@gmail.com,qr
16441,155,2024-09-06 13:37:00,Mia Valentina Ledesma,mia.ledesma61@yahoo.com,tarjeta
16442,230,2024-09-06 13:48:00,Bautista Benjamin Gonzalo Gonzalez Vargas,bautista_vargas@yahoo.com,tarjeta
16443,418,2024-09-06 13:51:00,Lucía Emma Gonzalez Romero,luciaromero@yahoo.com,qr
16444,215,2024-09-06 13:58:00,Benjamin Pedro Romero,benjamin.romero85@outlook.com,efectivo
16445,233,2024-09-06 14:00:00,Dr(a). Luisana Gonzalez,dgonzalez@yahoo.com,tarjeta
16446,536,2024-09-06 14:31:00,Isabella Ortiz,isabella.ortiz36@outlook.com,tarjeta
16447,274,2024-09-06 15:28:00,Morena Felipe Mendez,morena.mendez85@yahoo.com,efectivo
16448,552,2024-09-06 16:15:00,Candelaria Lopez Lopez,candelaria_lopez@hotmail.com,efectivo
