id_cliente,nombre_cliente,email,ciudad,fecha_alta
952,Olivia Franco Paz Mendoza,olivia.mendoza88@hotmail.com,Flores,2023-10-03
953,Benjamin Catalina Maldonado Vazquez,benjamin.vazquez72@hotmail.com,Almagro,2023-06-07
954,Delfina Justina Ledesma Cabrera,delfina_cabrera@outlook.com,Colegiales,2023-01-04
955,Mateo Juan Ignacio Soria,mateo.soria91@hotmail.com,Recoleta,2024-09-19
956,Simon Duarte Diaz,simondiaz@gmail.com,Caballito,2023-11-09
957,Dr(a). Victoria Silva,dsilva@gmail.com,Belgrano,2023-06-15
958,Julia Nicolas Sanchez,julia.sanchez@gmail.com,Belgrano,2023-04-16
959,Sr(a). Thiago Benjamin Perez,sr(a)..perez77@gmail.com,Recoleta,2023-11-09
960,Dr(a). Thiago Benjamin Sosa,dr(a)..sosa@gmail.com,Flores,2024-09-18
961,Agostina Martinez Martinez,amartinez@outlook.com,Colegiales,2023-11-11
962,Juan Ignacio Milo Acosta Dominguez,juan.dominguez23@yahoo.com,Palermo,2023-06-08
963,Sr(a). Isabella Duarte,sduarte@outlook.com,Caballito,2023-11-09
964,Joaquin Fernandez,jfernandez@hotmail.com,Colegiales,2023-12-09
965,Dr(a). Catalina Ayala,dr(a)._ayala@hotmail.com,Palermo,2024-09-11
966,Sofia Moyano Ponce,sofia_ponce@yahoo.com,Almagro,2024-05-05
967,Maite Matilda Aguero,maguero@hotmail.com,Núñez,2023-05-24
968,Tobias Castro,tobias.castro@gmail.com,Núñez,2023-08-30
969,Josefina Antonella Godoy Rodriguez,jrodriguez@outlook.com,Almagro,2024-04-30
970,Mora Guadalupe Herrera,moraherrera@hotmail.com,Villa Urquiza,2024-09-28
971,Olivia Aguirre Morales,olivia.morales@outlook.com,Belgrano,2023-08-21
972,Catalina Felipe Ferreyra Rodriguez,crodriguez@gmail.com,Núñez,2023-12-15
973,Bautista Valentin Mansilla,bmansilla@outlook.com,Núñez,2024-07-10
974,Micaela Amparo Martin,micaela_martin@yahoo.com,Flores,2023-09-17
975,Catalina Moreno Navarro,catalinanavarro@outlook.com,Villa Urquiza,2024-08-17
976,Dr(a). Juan Ignacio Farias,dr(a)..farias@yahoo.com,Recoleta,2023-08-11
977,Dr(a). Priscila Arias,dr(a).arias@hotmail.com,Almagro,2023-06-27
978,Agustina Benjamin Martinez Juarez,ajuarez@gmail.com,Villa Crespo,2023-05-26
979,Felicitas Fernandez Gomez,felicitas.gomez12@outlook.com,Recoleta,2023-08-12
980,Julieta Ponce,julieta.ponce23@outlook.com,Almagro,2023-11-11
981,Máximo Ramos,maximo_ramos@hotmail.com,Caballito,2023-07-10
982,Tiziano Luciano Lopez Duarte,tizianoduarte@hotmail.com,Villa Crespo,2023-07-17
983,Dr(a). Catalina Ledesma,dr(a).ledesma@outlook.com,Belgrano,2024-02-01
984,Dr(a). Camilo Herrera,dr(a)..herrera@yahoo.com,Colegiales,2023-10-17
985,Joaquina Thiago Emanuel Martinez Arias,joaquina.arias@yahoo.com,Almagro,2024-07-15
986,Benjamin Roldan,broldan@outlook.com,Villa Urquiza,2023-02-12
987,Santino Diaz,sdiaz@outlook.com,Flores,2023-12-25
988,Thiago Valentin Castro,thiagocastro@gmail.com,Núñez,2024-07-06
989,Francesca Benicio Rodriguez,frodriguez@gmail.com,Núñez,2023-11-12
990,Santiago Flores,santiagoflores@yahoo.com,Recoleta,2024-02-04
991,Lautaro Benjamin Campos,lautaro_campos@gmail.com,Palermo,2024-07-22
992,Martín Garcia Garcia,mgarcia@gmail.com,Almagro,2023-12-28
993,Dr(a). Agustin Aguirre,dr(a).aguirre@outlook.com,Caballito,2023-05-14
994,Benicio Sofia Gomez Sosa,benicio_sosa@outlook.com,Belgrano,2023-12-19
995,Mateo Ezequiel Flores,mateo.flores27@outlook.com,Almagro,2024-03-22
996,Miguel Angel Zoe Jazmin Ojeda Alvarez,miguel.alvarez36@hotmail.com,Colegiales,2023-07-04
997,Luz Maria Peralta Ferreyra,luzferreyra@gmail.com,Villa Crespo,2024-02-07
998,Luz Milagros Uma  Navarro Cabrera,luz.cabrera72@yahoo.com,Caballito,2023-06-16
999,Dr(a). Angelina Duarte,dr(a).duarte@yahoo.com,Palermo,2023-04-01
1000,Francisco Alma Mia Romero Gonzalez,franciscogonzalez@outlook.com,Villa Urquiza,2023-01-24
1001,Emilia Camila Gimenez,egimenez@gmail.com,Flores,2023-02-11
1002,Lautaro Escobar,lautaro.escobar@hotmail.com,Villa Crespo,2023-06-02
1003,Alma Valentina Felipe Gimenez Cruz,alma.cruz@yahoo.com,Almagro,2023-01-23
1004,Dr(a). Ivan Martinez,dmartinez@outlook.com,Almagro,2023-06-15
1005,Paloma Bautista Ferreyra Luna,paloma_luna@hotmail.com,Colegiales,2023-07-31
1006,Catalina Toledo,ctoledo@hotmail.com,Villa Crespo,2023-06-16
1007,Valentina Garcia Nuñez,vnunez@yahoo.com,Villa Urquiza,2024-06-02
1008,Martina Francisca Vazquez Fernandez,mfernandez@outlook.com,Villa Urquiza,2024-10-06
1009,Thiago Lucía Barrios,thiagobarrios@outlook.com,Flores,2024-05-26
1010,Agustina Angelina Vazquez Godoy,agustina.godoy74@gmail.com,Recoleta,2023-01-31
1011,Francisco Emma Rodriguez,francisco_rodriguez@outlook.com,Villa Crespo,2024-02-28
1012,Lautaro Joaquin Ramos Blanco,lautaro.blanco78@outlook.com,Villa Urquiza,2024-01-17
1013,Rosario Martina Gutierrez Gomez,rgomez@yahoo.com,Flores,2023-03-07
1014,Gonzalo Gonzalez Juarez,gonzalojuarez@hotmail.com,Villa Crespo,2024-07-12
1015,Constantino Thiago Sanchez Bustos,constantino.bustos@hotmail.com,Belgrano,2023-06-21
1016,Dr(a). Benjamin Pereyra,dr(a)..pereyra@yahoo.com,Núñez,2023-09-24
1017,Alma Valentina Moyano Ramos,alma.ramos99@gmail.com,Recoleta,2023-09-13
1018,Dr(a). Mateo Agustin Gomez,dr(a)..gomez@yahoo.com,Villa Crespo,2023-02-05
1019,Mateo Paez,mateo_paez@yahoo.com,Belgrano,2023-07-11
1020,Sr(a). Josefina Bravo,sr(a)..bravo@gmail.com,Almagro,2024-10-18
1021,Olivia Luna Hernandez,olivia.hernandez42@yahoo.com,Núñez,2024-02-11
1022,Dr(a). Santino Campos,dr(a)..campos71@hotmail.com,Núñez,2023-05-08
1023,Sr(a). Catalina Morales,sr(a)..morales77@yahoo.com,Núñez,2024-04-08
1024,Thiago Benjamin Nicolas Gomez Rivero,thiago_rivero@outlook.com,Villa Urquiza,2023-08-04
1025,Dr(a). Lautaro Benjamin Gonzalez,dr(a)..gonzalez12@outlook.com,Almagro,2023-10-29
1026,Sr(a). Lara Garcia,sr(a)._garcia@gmail.com,Palermo,2023-09-19
1027,Benjamin Sanchez Maldonado,benjaminmaldonado@outlook.com,Villa Crespo,2023-09-12
1028,Milena Martina Luna Torres,milena.torres2@yahoo.com,Villa Crespo,2023-03-15
1029,Sr(a). Santino Peralta,sr(a)._peralta@hotmail.com,Palermo,2023-05-09
1030,Dr(a). Thiago Rodriguez,dr(a)..rodriguez25@yahoo.com,Flores,2023-11-15
1031,Thiago Gimenez,thiago.gimenez92@yahoo.com,Caballito,2023-01-26
1032,Dr(a). Ivan Gomez,dr(a).gomez@outlook.com,Villa Crespo,2024-01-14
1033,Dr(a). Delfina Nuñez,dr(a)._nunez@yahoo.com,Caballito,2024-01-03
1034,Violeta Gomez,violetagomez@outlook.com,Recoleta,2024-06-29
1035,Martina Miguel Angel Aguirre,martina.aguirre80@outlook.com,Colegiales,2023-07-02
1036,Maria Victoria Romero,maria.romero@hotmail.com,Palermo,2024-03-14
1037,Thiago Lionel Olivia Hernandez Aguirre,thiagoaguirre@gmail.com,Villa Crespo,2023-02-23
1038,Sr(a). Valentina Navarro,sr(a)..navarro92@gmail.com,Caballito,2023-07-16
1039,Juan Ignacio Olivera Ponce,juan.ponce2@hotmail.com,Almagro,2023-01-09
1040,Valentin Antonio Rios Lopez,valentin_lopez@yahoo.com,Palermo,2023-12-16
1041,Dr(a). Bruno Diaz,dr(a).diaz@gmail.com,Villa Crespo,2024-05-30
1042,Guillermina Gomez,ggomez@yahoo.com,Belgrano,2023-09-01
1043,Dr(a). Lola Medina,dr(a)..medina33@gmail.com,Recoleta,2024-03-26
1044,Alma Milo Moreno,almamoreno@yahoo.com,Villa Urquiza,2023-08-09
1045,Sara Joaquin Sosa Gomez,saragomez@yahoo.com,Recoleta,2023-08-27
1046,Dr(a). Tomas Benjamin Fernandez,dr(a)..fernandez27@yahoo.com,Villa Crespo,2024-06-18
1047,Milena Juana Medina Coronel,milena.coronel@gmail.com,Villa Crespo,2023-02-14
1048,Sr(a). Juan Gabriel Lopez,sr(a).lopez@outlook.com,Palermo,2024-08-09
1049,Malena Cordoba,malena.cordoba@hotmail.com,Flores,2023-04-05
1050,Emilia Peralta Moreno,emilia_moreno@gmail.com,Flores,2024-06-06
1051,Joaquin Juan Martin Herrera,joaquin.herrera@yahoo.com,Colegiales,2023-07-27
1052,Francisco Juarez Bravo,francisco.bravo@hotmail.com,Belgrano,2023-08-31
1053,Dr(a). Pilar Moreno,dmoreno@outlook.com,Palermo,2023-07-09
1054,Santino Ramirez,santinoramirez@gmail.com,Belgrano,2023-01-01
1055,Felicitas Fernandez,ffernandez@outlook.com,Villa Urquiza,2024-03-19
1056,Benicio Thiago Ezequiel Franco Escobar,benicio.escobar3@outlook.com,Belgrano,2023-12-13
1057,Bautista Juliana Ayala Farias,bautista.farias6@yahoo.com,Núñez,2023-02-06
1058,Bianca Lucia Soria Molina,bianca.molina90@hotmail.com,Colegiales,2023-06-09
1059,Juana Rios,juana_rios@yahoo.com,Villa Crespo,2024-09-18
1060,Catalina Gomez Herrera,cherrera@hotmail.com,Recoleta,2023-02-13
1061,Giuliana Gonzalez,giuliana_gonzalez@outlook.com,Núñez,2023-12-17
1062,Dr(a). Giuliana Avila,davila@yahoo.com,Belgrano,2024-05-17
1063,Thiago Ezequiel Julia Gonzalez Perez,thiago_perez@hotmail.com,Almagro,2024-08-13
1064,Juan Francisco Benjamin Quiroga Ortiz,jortiz@yahoo.com,Caballito,2023-06-18
1065,Dylan Ezequiel Tomas Benjamin Sosa,dsosa@hotmail.com,Colegiales,2023-06-14
1066,Agustin Blanco,agustin_blanco@gmail.com,Recoleta,2023-10-28
1067,Matias Morales Lopez,matias.lopez@hotmail.com,Belgrano,2024-08-06
1068,Delfina Lucia Alvarez,delfina.alvarez@yahoo.com,Caballito,2023-05-09
1069,Isabella Emma Lopez Flores,isabella.flores74@yahoo.com,Núñez,2024-04-12
1070,Dr(a). Emma Ramirez,dr(a)._ramirez@gmail.com,Almagro,2023-01-15
1071,Bautista Perez Fernandez,bautista.fernandez@gmail.com,Caballito,2024-05-10
1072,Thiago Micaela Diaz,thiago.diaz11@gmail.com,Almagro,2023-09-25
1073,Thiago Lionel Bautista Benjamin Hernandez Farias,thiago_farias@gmail.com,Colegiales,2023-03-17
1074,Thiago Benjamin Gino Silva,thiago.silva@outlook.com,Recoleta,2024-04-21
1075,Julieta Ramirez Romero,julieta.romero@gmail.com,Caballito,2023-03-25
1076,Thiago Benjamin Molina,thiagomolina@hotmail.com,Colegiales,2024-03-27
1077,Mateo Uma  Hernandez Ruiz,mruiz@yahoo.com,Recoleta,2024-01-18
1078,Juana Emilia Martinez Moyano,juana_moyano@yahoo.com,Flores,2024-07-28
1079,Sr(a). Olivia Valdez,sr(a).valdez@yahoo.com,Núñez,2023-11-09
1080,Ramiro Gimenez Gomez,rgomez@yahoo.com,Almagro,2024-08-21
1081,Malena Valdez Fernandez,malena_fernandez@outlook.com,Flores,2024-03-13
1082,Delfina Suarez,delfina_suarez@hotmail.com,Colegiales,2023-10-15
1083,Agustin Santiago Lopez Gonzalez,agonzalez@outlook.com,Almagro,2024-03-24
1084,Felipe Lautaro Rodriguez Rodriguez,felipe.rodriguez58@gmail.com,Palermo,2024-04-12
1085,Mateo Villalba,mateo.villalba@hotmail.com,Villa Crespo,2023-02-03
1086,Francesca Guzman,francescaguzman@outlook.com,Palermo,2024-08-06
1087,Nahiara Guillermina Navarro,nahiara_navarro@hotmail.com,Recoleta,2023-10-01
1088,Tiziano Olivia Sanchez,tizianosanchez@hotmail.com,Villa Crespo,2023-10-21
1089,Francesca Sofia Rodriguez Gomez,francescagomez@hotmail.com,Villa Crespo,2024-07-26
1090,Pedro Juan Ignacio Gonzalez Rojas,projas@yahoo.com,Colegiales,2024-02-20
1091,Antonio Garcia Soto,antonio.soto@outlook.com,Villa Urquiza,2023-10-10
1092,Josefina Ciro Benjamin Olivera,jolivera@gmail.com,Colegiales,2024-03-26
1093,Dr(a). Lucía Coronel,dcoronel@yahoo.com,Recoleta,2024-08-18
1094,Facundo Sanchez,facundo_sanchez@outlook.com,Flores,2023-07-05
1095,Joaquin Bautista Benjamin Cordoba Duarte,joaquinduarte@gmail.com,Flores,2023-12-28
1096,Zoe Valentina Gonzalez,zoe.gonzalez@outlook.com,Núñez,2023-09-06
1097,Lorenzo Silva Romero,lromero@hotmail.com,Belgrano,2023-02-17
1098,Santiago Ojeda,santiago.ojeda94@yahoo.com,Colegiales,2023-06-27
1099,Ramiro Miranda Hernandez,ramirohernandez@yahoo.com,Villa Crespo,2024-05-30
1100,Sr(a). Lucio Mendez,sr(a).mendez@outlook.com,Recoleta,2023-02-23
1101,Thiago Lionel Valentin Martin Gonzalez,thiago.gonzalez@yahoo.com,Villa Crespo,2023-01-16
1102,Paloma Escobar Guzman,paloma.guzman65@hotmail.com,Belgrano,2023-11-12
1103,Mia Morena Sosa,mia.sosa26@yahoo.com,Colegiales,2023-06-25
1104,Dr(a). Luca Franco,dfranco@hotmail.com,Caballito,2023-03-23
1105,Alma Santiago Aguirre Mendez,alma_mendez@gmail.com,Recoleta,2024-01-23
1106,Julieta Alma Ruiz,julieta_ruiz@outlook.com,Caballito,2023-03-26
1107,Valentino Perez Garcia,valentino.garcia@outlook.com,Belgrano,2024-05-15
1108,Emma Diaz Martinez,emma.martinez79@hotmail.com,Villa Urquiza,2023-09-16
1109,Mateo Duarte Fernandez,mateofernandez@outlook.com,Belgrano,2024-02-27
1110,Franco Rodriguez Juarez,franco.juarez@gmail.com,Caballito,2024-08-01
1111,Alexander Valentino Maldonado Carrizo,alexander_carrizo@gmail.com,Almagro,2024-08-11
1112,Benicio Flores Aguirre,benicio_aguirre@yahoo.com,Villa Urquiza,2023-03-28
1113,Sr(a). Guadalupe Gonzalez,sgonzalez@hotmail.com,Caballito,2023-06-21
1114,Ciro Juana Navarro Gomez,ciro_gomez@yahoo.com,Colegiales,2024-01-20
1115,Sr(a). Alma Romero,sr(a)..romero@yahoo.com,Colegiales,2024-08-23
1116,Francisco Agustín Lopez Olivera,francisco.olivera@outlook.com,Belgrano,2023-06-07
1117,Micaela Tomàs Ayala,mayala@outlook.com,Palermo,2023-04-14
1118,Morena Jazmin Santiago Nicolas Flores Suarez,morena.suarez@yahoo.com,Villa Crespo,2024-06-23
1119,Ian Benjamin Rodriguez Coronel,ian_coronel@gmail.com,Palermo,2023-11-16
1120,Francisco Muñoz,francisco.munoz84@hotmail.com,Flores,2023-06-21
1121,Giovanni Juan Cruz Rivero Diaz,giovanni.diaz@outlook.com,Villa Urquiza,2024-09-18
1122,Simon Moreno,simon.moreno@hotmail.com,Caballito,2023-10-21
1123,Dr(a). Candelaria Medina,dmedina@gmail.com,Palermo,2023-06-07
1124,Thiago Benjamin Rafael Lucero Fernandez,thiago_fernandez@outlook.com,Villa Urquiza,2023-12-26
1125,Joaquin Isabella Castillo Perez,joaquin.perez@outlook.com,Almagro,2023-09-25
1126,Bautista Tiziano Benjamin Vega Rodriguez,bautistarodriguez@outlook.com,Palermo,2024-10-04
1127,Tiziano Bianca Lucero Ramos,tiziano.ramos@outlook.com,Caballito,2023-08-15
1128,Thiago Benjamin Perez,thiagoperez@gmail.com,Flores,2023-02-11
1129,Paulina Tomas Benjamin Garcia Gomez,pgomez@hotmail.com,Flores,2023-03-12
1130,Camila Olivia Sosa,camila.sosa20@outlook.com,Colegiales,2023-10-08
1131,Franco Suarez,francosuarez@hotmail.com,Belgrano,2023-10-17
1132,Santiago Morena Rojas,santiagorojas@hotmail.com,Villa Crespo,2024-03-17
1133,Clara Pereyra,clarapereyra@yahoo.com,Belgrano,2024-09-29
1134,Thiago Farias,thiagofarias@outlook.com,Recoleta,2023-04-29
1135,Maria Emilia Mateo Joaquin Torres Paez,maria.paez@hotmail.com,Almagro,2024-01-31
1136,Dr(a). Ian Moreno,dr(a)..moreno@outlook.com,Flores,2024-01-04
1137,Gino Aguirre Ortiz,gino.ortiz39@outlook.com,Belgrano,2024-04-28
1138,Ian Benjamin Muñoz,ianmunoz@hotmail.com,Palermo,2024-10-17
1139,Dr(a). Juan Pablo Coronel,dcoronel@outlook.com,Colegiales,2023-01-29
1140,Valentina Gomez,vgomez@hotmail.com,Caballito,2024-08-05
1141,Sara Molina Vera,sara.vera@yahoo.com,Belgrano,2023-05-05
1142,Sofia Agustín Castro Torres,sofia.torres78@outlook.com,Belgrano,2024-09-13
1143,Valentino Bustos Molina,valentino.molina63@hotmail.com,Belgrano,2023-10-16
1144,Mateo Benjamin Rodriguez Fernandez,mateo.fernandez5@gmail.com,Villa Crespo,2024-08-18
1145,Thiago Nahuel Juan Martin Bravo Ruiz,thiagoruiz@hotmail.com,Recoleta,2023-09-28
1146,Pilar Joaquín Gomez Ayala,payala@yahoo.com,Almagro,2024-09-17
1147,Dr(a). Mateo Agustin Escobar,dr(a)..escobar32@yahoo.com,Palermo,2024-10-28
1148,Juan Pablo Ramirez,juan_ramirez@yahoo.com,Colegiales,2024-06-27
1149,Benjamin Thiago Leonel Gutierrez,bgutierrez@gmail.com,Núñez,2023-07-07
1150,Jeremias Sofia Vazquez Miranda,jeremias.miranda@hotmail.com,Núñez,2023-11-03
1151,Ana Paula Godoy,ana.godoy@yahoo.com,Núñez,2024-01-29
1152,Thiago Benjamin Milagros Rios Moreno,thiagomoreno@outlook.com,Villa Urquiza,2023-03-23
1153,Mateo Thiago Nicolas Alvarez,mateo_alvarez@yahoo.com,Belgrano,2023-02-24
1154,Alma Jazmin Bautista Acosta,alma.acosta@hotmail.com,Villa Urquiza,2024-02-22
1155,Luisina Torres Luna,luisina.luna@gmail.com,Belgrano,2024-01-14
1156,Victoria Gomez Maldonado,vmaldonado@hotmail.com,Flores,2023-12-11
1157,Sr(a). Alvaro Maldonado,sr(a)..maldonado@hotmail.com,Villa Urquiza,2023-08-09
1158,Juan Gabriel Rios,juanrios@yahoo.com,Recoleta,2023-10-06
1159,Benjamin Medina,benjaminmedina@gmail.com,Recoleta,2023-09-19
1160,Dr(a). Maite Soria,dr(a)._soria@gmail.com,Núñez,2024-10-29
1161,Dr(a). Luana Fernandez,dfernandez@hotmail.com,Flores,2023-03-05
1162,Morena Santino Benjamin Nuñez,morenanunez@outlook.com,Colegiales,2024-05-12
1163,Sofia Joaquin Aguirre,sofiaaguirre@hotmail.com,Belgrano,2024-05-19
1164,Dr(a). Santiago Suarez,dr(a)..suarez7@outlook.com,Villa Crespo,2024-04-23
1165,Bautista Zoe Valentina Correa Romero,bautista_romero@hotmail.com,Recoleta,2024-04-20
1166,Emiliano Arias Mendez,emiliano.mendez@outlook.com,Palermo,2023-09-15
1167,Jazmin Antonia Rodriguez,jrodriguez@gmail.com,Colegiales,2024-09-17
1168,Sr(a). Fausto Gonzalez,sr(a).gonzalez@yahoo.com,Villa Urquiza,2023-08-01
1169,Alma Lautaro Soria Ramos,aramos@gmail.com,Caballito,2024-09-06
1170,Joaquin Aguero,jaguero@hotmail.com,Palermo,2023-05-05
1171,Matias Perez Flores,matias_flores@gmail.com,Belgrano,2024-05-06
1172,Juana Santiago Sanchez Peralta,jperalta@outlook.com,Almagro,2024-06-18
1173,Dr(a). Josefina Sosa,dr(a)..sosa@yahoo.com,Belgrano,2023-08-24
1174,Sr(a). Constanza Avila,savila@hotmail.com,Villa Urquiza,2024-05-31
1175,Martina Garcia Correa,martina.correa@gmail.com,Villa Crespo,2023-05-09
1176,Juan Bautista Medina,juan.medina@yahoo.com,Núñez,2023-04-02
1177,Lucas Benjamin Martinez Gonzalez,lucasgonzalez@gmail.com,Villa Crespo,2023-02-23
1178,Juan Cruz Emma Fernandez,jfernandez@hotmail.com,Caballito,2024-07-07
1179,Sr(a). Camila Godoy,sgodoy@gmail.com,Villa Urquiza,2024-01-16
1180,Zoe Isabella Carrizo,zoe_carrizo@yahoo.com,Colegiales,2024-06-30
1181,Isabella Arias,iarias@outlook.com,Belgrano,2024-02-29
1182,Martina Rojas,mrojas@yahoo.com,Villa Urquiza,2024-09-16
1183,Francisco Ponce,franciscoponce@outlook.com,Caballito,2023-04-19
1184,Abril Peralta,abril.peralta4@gmail.com,Caballito,2024-08-29
1185,Delfina Herrera,delfina.herrera54@gmail.com,Almagro,2023-12-28
1186,Felipe Juan Ignacio Gonzalez Nuñez,felipenunez@gmail.com,Caballito,2024-01-17
1187,Emilia Francisco Gomez Sanchez,emilia.sanchez@outlook.com,Villa Crespo,2023-10-31
1188,Pedro Juan David Blanco Carrizo,pedro.carrizo@gmail.com,Almagro,2023-01-03
1189,Mateo Miranda Garcia,mgarcia@gmail.com,Belgrano,2023-02-08
1190,Dr(a). Martina Rodriguez,dr(a)..rodriguez44@yahoo.com,Palermo,2024-09-13
1191,Bautista Franco Diaz,bautistadiaz@yahoo.com,Núñez,2024-08-12
1192,Santino Juan Ignacio Romero Garcia,santino.garcia60@gmail.com,Núñez,2023-05-18
1193,Thiago Leonel Mateo Gonzalez Gomez,thiago_gomez@gmail.com,Caballito,2023-04-12
1194,Josefina Rodriguez,josefina_rodriguez@gmail.com,Belgrano,2023-07-07
1195,Thiago Valentin Molina,thiago_molina@yahoo.com,Núñez,2024-09-21
1196,Dr(a). Tomàs Peralta,dperalta@yahoo.com,Belgrano,2023-10-03
1197,Lautaro Franco Lopez,lautaro_lopez@outlook.com,Palermo,2023-07-25
1198,Francisca Quiroga Acosta,francisca.acosta12@hotmail.com,Almagro,2023-07-18
1199,Guillermina Benitez,guillerminabenitez@outlook.com,Belgrano,2023-05-20
1200,Thiago Lionel Gonzalez,thiagogonzalez@gmail.com,Villa Urquiza,2023-11-20
1201,Martina Vicente Silva Vargas,mvargas@hotmail.com,Caballito,2023-02-01
1202,Dr(a). Thiago Benjamin Flores,dflores@outlook.com,Almagro,2023-05-06
1203,Dr(a). Maria Belen Rodriguez,drodriguez@hotmail.com,Caballito,2024-10-21
1204,Juan Bautista Sofia Ortiz Rodriguez,juan.rodriguez59@gmail.com,Palermo,2023-01-29
1205,Lautaro Benjamin Sosa,lsosa@gmail.com,Almagro,2023-06-01
1206,Renata Gonzalez Rodriguez,renata.rodriguez@outlook.com,Palermo,2023-12-28
1207,Jazmín Luca Hernandez,jazminhernandez@outlook.com,Caballito,2023-03-09
1208,Dr(a). Octavio Cordoba,dcordoba@outlook.com,Villa Urquiza,2024-01-03
1209,Ian Ezequiel Alvarez,ianalvarez@hotmail.com,Villa Crespo,2023-09-10
1210,Pedro Valentina Jazmin Aguirre,paguirre@gmail.com,Caballito,2023-01-28
1211,Abril Herrera Ponce,abril_ponce@outlook.com,Belgrano,2024-02-15
1212,Mateo Benjamin Lopez,mlopez@hotmail.com,Belgrano,2023-12-28
1213,Tomàs Tiziana Correa Morales,tomàs_morales@yahoo.com,Palermo,2023-06-18
1214,Josefina Escobar,josefina.escobar@gmail.com,Flores,2023-06-16
1215,Juana Simon Perez Dominguez,juana.dominguez55@hotmail.com,Colegiales,2024-04-28
1216,Camila Perez Gonzalez,camila.gonzalez81@outlook.com,Villa Crespo,2023-01-08
1217,Juan Ignacio Ignacio Moyano Ramirez,jramirez@gmail.com,Villa Urquiza,2023-11-01
1218,Lucas Valentina Gomez Castillo,lucas.castillo12@gmail.com,Villa Urquiza,2023-11-06
1219,Lucas Benjamin Franco Gimenez,lucas.gimenez83@yahoo.com,Caballito,2024-09-06
1220,Juan Ignacio Molina,jmolina@outlook.com,Almagro,2023-11-21
1221,Benicio Francisco Castro Ojeda,benicio_ojeda@outlook.com,Villa Urquiza,2023-02-16
1222,Malena Victoria Godoy,malena.godoy9@gmail.com,Almagro,2023-02-25
1223,Juan Ignacio Luisina Barrios Acuña,juan_acuna@outlook.com,Colegiales,2023-07-22
1224,Juan Martin Juarez Blanco,juan.blanco@yahoo.com,Recoleta,2023-08-02
1225,Juan Pablo Isabella Bustos Gomez,juan.gomez@outlook.com,Núñez,2023-03-03
1226,Santino Ezequiel Farias,santino.farias76@hotmail.com,Colegiales,2023-05-13
1227,Dylan Benjamin Lucia Figueroa Romero,dylan.romero21@yahoo.com,Recoleta,2023-04-13
1228,Agustin Gonzalez Dominguez,adominguez@yahoo.com,Flores,2023-03-07
1229,Mateo Juan Ignacio Vera,mvera@hotmail.com,Belgrano,2024-05-23
1230,Juana Renata Gomez,jgomez@yahoo.com,Recoleta,2023-07-13
1231,Bruno Ledesma Mendez,bruno_mendez@gmail.com,Villa Urquiza,2023-04-28
1232,Renata Soria,renata.soria@gmail.com,Colegiales,2024-04-07
1233,Maria Paz Gonzalez Torres,maria_torres@yahoo.com,Palermo,2023-03-03
1234,Ana Paula Gomez Vera,avera@gmail.com,Belgrano,2024-10-20
1235,Sr(a). Milena Godoy,sgodoy@outlook.com,Flores,2024-09-21
1236,Sr(a). Isabella Gutierrez,sr(a).gutierrez@hotmail.com,Almagro,2023-09-24
1237,Bautista Abril Lopez,bautista_lopez@yahoo.com,Almagro,2024-09-06
1238,Juana Milena Sanchez Ruiz,juana.ruiz@yahoo.com,Belgrano,2024-08-13
1239,Ciro Benjamin Gomez,ciro_gomez@gmail.com,Palermo,2024-01-26
1240,Ian Benjamin Ferreyra Diaz,ian.diaz@outlook.com,Palermo,2023-12-23
1241,Sr(a). Valentina Franco,sfranco@yahoo.com,Almagro,2024-05-03
1242,Bianca Martinez,bianca.martinez52@yahoo.com,Núñez,2023-06-19
1243,Catalina Miranda,catalina.miranda23@hotmail.com,Caballito,2023-03-03
1244,Dr(a). Paulina Sanchez,dr(a)..sanchez47@hotmail.com,Villa Crespo,2024-07-13
1245,Benjamin Ezequiel Godoy Gomez,benjamingomez@hotmail.com,Palermo,2023-08-11
1246,Dr(a). Ian Pereyra,dr(a).pereyra@yahoo.com,Flores,2024-03-15
1247,Sr(a). Uma  Fernandez,sr(a)..fernandez@hotmail.com,Flores,2024-05-30
1248,Franco Joaquin Campos,fcampos@yahoo.com,Colegiales,2023-03-24
1249,Sr(a). Zoe Jazmin Garcia,sr(a)..garcia66@yahoo.com,Flores,2023-04-14
1250,Nahuel Mendez,nahuel.mendez24@gmail.com,Colegiales,2023-05-08
1251,Dr(a). Camilo Dominguez,dr(a).dominguez@outlook.com,Flores,2024-07-16
1252,Martina Matilda Acosta Ojeda,martina_ojeda@gmail.com,Palermo,2023-06-08
1253,Sr(a). Lucas Garcia,sr(a)._garcia@gmail.com,Colegiales,2023-05-17
1254,Violeta Constantino Juarez,violeta.juarez@hotmail.com,Núñez,2024-02-13
1255,Dr(a). Matias Lopez,dr(a)._lopez@yahoo.com,Núñez,2023-06-03
1256,Camilo Bravo,camilo.bravo@hotmail.com,Villa Urquiza,2024-03-24
1257,Alma Valentina Farias,alma.farias@outlook.com,Colegiales,2023-05-27
1258,Maria Emilia Perez Garcia,mgarcia@gmail.com,Villa Urquiza,2023-11-20
1259,Sr(a). Milena Ponce,sponce@outlook.com,Flores,2023-07-05
1260,Milagros Fernandez,milagros_fernandez@hotmail.com,Palermo,2024-08-05
1261,Juana Gonzalez Morales,juana_morales@outlook.com,Palermo,2024-10-05
